Device Data:
 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
, 10017, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
222, 2456, 10014, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
223, 2466, 10013, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0, 6.0
224, 24
76, 10015, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
225, 2486, 10018, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
226, 2496, 10021, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0, 6.0
227, 
76, 10015, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
225, 2486, 10018, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
226, 2496, 10021, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0, 6.0
227, 
76, 10015, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
225, 2486, 10018, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
226, 2496, 10021, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0, 6.0
227, 
2506, 10021, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
228, 2516, 10015, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
229, 2526, 10015, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0, 6.0
230
2506, 10021, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
228, 2516, 10015, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
229, 2526, 10015, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0, 6.0
230
2506, 10021, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
228, 2516, 10015, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
229, 2526, 10015, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0, 6.0
230
, 2536, 10017, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
231, 2547, 10834, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
232, 2559, 11999, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0, 6.0
2
, 2536, 10017, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
231, 2547, 10834, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
232, 2559, 11999, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0, 6.0
2
, 2536, 10017, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
231, 2547, 10834, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
232, 2559, 11999, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0, 6.0
2
33, 2569, 10013, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
234, 2579, 10036, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
235, 2589, 10018, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0, 6.0
33, 2569, 10013, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
234, 2579, 10036, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
235, 2589, 10018, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0, 6.0
33, 2569, 10013, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
234, 2579, 10036, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
235, 2589, 10018, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0, 6.0

236, 2599, 10265, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
237, 2611, 11851, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
238, 2623, 11733, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0, 6.

236, 2599, 10265, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
237, 2611, 11851, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
238, 2623, 11733, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0, 6.

236, 2599, 10265, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
237, 2611, 11851, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
238, 2623, 11733, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0, 6.
0
239, 2633, 10018, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
240, 2643, 10017, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
241, 2653, 10013, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0, 
0
239, 2633, 10018, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
240, 2643, 10017, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
241, 2653, 10013, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0, 
0
239, 2633, 10018, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
240, 2643, 10017, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
241, 2653, 10013, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0, 
6.0
242, 2663, 10018, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
243, 2673, 10018, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
244, 2683, 10018, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0
6.0
242, 2663, 10018, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
243, 2673, 10018, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
244, 2683, 10018, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0
6.0
242, 2663, 10018, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
243, 2673, 10018, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
244, 2683, 10018, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0
, 6.0
245, 2693, 10019, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
246, 2704, 11109, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
247, 2716, 11812, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6
, 6.0
245, 2693, 10019, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
246, 2704, 11109, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
247, 2716, 11812, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6
, 6.0
245, 2693, 10019, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
246, 2704, 11109, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
247, 2716, 11812, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6
.0, 6.0
248, 2727, 11069, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
249, 2737, 10019, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
250, 2747, 10013, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00,
.0, 6.0
248, 2727, 11069, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
249, 2737, 10019, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
250, 2747, 10013, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00,
.0, 6.0
248, 2727, 11069, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
249, 2737, 10019, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
250, 2747, 10013, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00,
 6.0, 6.0
251, 2757, 10016, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
252, 2769, 12041, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
253, 2781, 12005, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0
 6.0, 6.0
251, 2757, 10016, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
252, 2769, 12041, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
253, 2781, 12005, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0
 6.0, 6.0
251, 2757, 10016, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
252, 2769, 12041, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
253, 2781, 12005, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0
0, 6.0, 6.0
254, 2793, 11889, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
255, 2803, 10016, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
256, 2813, 10021, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6
0, 6.0, 6.0
254, 2793, 11889, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
255, 2803, 10016, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
256, 2813, 10021, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6
0, 6.0, 6.0
254, 2793, 11889, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
255, 2803, 10016, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
256, 2813, 10021, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6
.00, 6.0, 6.0
257, 2823, 10016, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
258, 2833, 10013, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
259, 2844, 10019, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00,
.00, 6.0, 6.0
257, 2823, 10016, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
258, 2833, 10013, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
259, 2844, 10019, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00,
.00, 6.0, 6.0
257, 2823, 10016, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
258, 2833, 10013, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
259, 2844, 10019, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00,
 6.00, 6.0, 6.0
260, 2853, 10013, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
261, 2863, 10018, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
262, 2875, 11621, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0
 6.00, 6.0, 6.0
260, 2853, 10013, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
261, 2863, 10018, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
262, 2875, 11621, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0
 6.00, 6.0, 6.0
260, 2853, 10013, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
261, 2863, 10018, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
262, 2875, 11621, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0
0, 6.00, 6.0, 6.0
263, 2886, 11814, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
264, 2898, 11712, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
265, 2910, 11818, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6
0, 6.00, 6.0, 6.0
263, 2886, 11814, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
264, 2898, 11712, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
265, 2910, 11818, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6
0, 6.00, 6.0, 6.0
263, 2886, 11814, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
264, 2898, 11712, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
265, 2910, 11818, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6
.00, 6.00, 6.0, 6.0
266, 2920, 10016, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
267, 2930, 10019, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
268, 2940, 10022, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00,
.00, 6.00, 6.0, 6.0
266, 2920, 10016, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
267, 2930, 10019, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
268, 2940, 10022, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00,
.00, 6.00, 6.0, 6.0
266, 2920, 10016, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
267, 2930, 10019, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
268, 2940, 10022, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00,
 6.00, 6.00, 6.0, 6.0
269, 2950, 10022, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
270, 2961, 10020, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
271, 2970, 10013, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0
 6.00, 6.00, 6.0, 6.0
269, 2950, 10022, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
270, 2961, 10020, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
271, 2970, 10013, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0
 6.00, 6.00, 6.0, 6.0
269, 2950, 10022, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
270, 2961, 10020, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
271, 2970, 10013, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6.0
0, 6.00, 6.00, 6.0, 6.0
272, 2980, 10017, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
273, 2990, 10053, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
274, 3001, 10021, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6
0, 6.00, 6.00, 6.0, 6.0
272, 2980, 10017, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
273, 2990, 10053, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
274, 3001, 10021, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6
0, 6.00, 6.00, 6.0, 6.0
272, 2980, 10017, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
273, 2990, 10053, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
274, 3001, 10021, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00, 6
.00, 6.00, 6.00, 6.0, 6.0
275, 3010, 10013, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
276, 3020, 10016, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
277, 3030, 10016, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00,
.00, 6.00, 6.00, 6.0, 6.0
275, 3010, 10013, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
276, 3020, 10016, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
277, 3030, 10016, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00,
.00, 6.00, 6.00, 6.0, 6.0
275, 3010, 10013, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
276, 3020, 10016, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
277, 3030, 10016, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.00,
 6.00, 6.00, 6.00, 6.0, 6.0
278, 3041, 10020, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
279, 3051, 10022, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
280, 3060, 10019, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.0
 6.00, 6.00, 6.00, 6.0, 6.0
278, 3041, 10020, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
279, 3051, 10022, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
280, 3060, 10019, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.0
 6.00, 6.00, 6.00, 6.0, 6.0
278, 3041, 10020, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
279, 3051, 10022, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
280, 3060, 10019, 6, 6, 6.00, 6.00, 6.00, 6.00, 6.0
0, 6.00, 6.00, 6.00, 6.0, 6.0
281, 3072, 11374, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
282, 3084, 11850, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
283, 3094, 10019, 6, 6, 6.00, 6.00, 6.00, 6.00, 6
0, 6.00, 6.00, 6.00, 6.0, 6.0
281, 3072, 11374, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
282, 3084, 11850, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
283, 3094, 10019, 6, 6, 6.00, 6.00, 6.00, 6.00, 6
0, 6.00, 6.00, 6.00, 6.0, 6.0
281, 3072, 11374, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
282, 3084, 11850, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
283, 3094, 10019, 6, 6, 6.00, 6.00, 6.00, 6.00, 6
.00, 6.00, 6.00, 6.00, 6.0, 6.0
284, 3103, 10017, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
285, 3114, 10019, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
286, 3124, 10014, 6, 6, 6.00, 6.00, 6.00, 6.00,
.00, 6.00, 6.00, 6.00, 6.0, 6.0
284, 3103, 10017, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
285, 3114, 10019, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
286, 3124, 10014, 6, 6, 6.00, 6.00, 6.00, 6.00,
.00, 6.00, 6.00, 6.00, 6.0, 6.0
284, 3103, 10017, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
285, 3114, 10019, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
286, 3124, 10014, 6, 6, 6.00, 6.00, 6.00, 6.00,
 6.00, 6.00, 6.00, 6.00, 6.0, 6.0
287, 3134, 10012, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
288, 3143, 10021, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
289, 3154, 10016, 6, 6, 6.00, 6.00, 6.00, 6.0
 6.00, 6.00, 6.00, 6.00, 6.0, 6.0
287, 3134, 10012, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
288, 3143, 10021, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
289, 3154, 10016, 6, 6, 6.00, 6.00, 6.00, 6.0
 6.00, 6.00, 6.00, 6.00, 6.0, 6.0
287, 3134, 10012, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
288, 3143, 10021, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
289, 3154, 10016, 6, 6, 6.00, 6.00, 6.00, 6.0
0, 6.00, 6.00, 6.00, 6.00, 6.0, 6.0
290, 3166, 11929, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
291, 3176, 10020, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
292, 3185, 10017, 6, 6, 6.00, 6.00, 6.00, 6
0, 6.00, 6.00, 6.00, 6.00, 6.0, 6.0
290, 3166, 11929, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
291, 3176, 10020, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
292, 3185, 10017, 6, 6, 6.00, 6.00, 6.00, 6
0, 6.00, 6.00, 6.00, 6.00, 6.0, 6.0
290, 3166, 11929, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
291, 3176, 10020, 5, 5, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.0, 5.0
292, 3185, 10017, 6, 6, 6.00, 6.00, 6.00, 6
.00, 6.00, 6.00, 6.00, 6.00, 6.0, 6.0
293, 3196, 10020, 4, 4, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.0, 4.0
